Date,SEC,HYU,NAVER
2016-05-24,25420,133500,138997
2016-05-25,25900,135000,141000
2016-05-26,25920,135000,140800
2016-05-27,25640,136000,140199
2016-05-28,25640,136000,140199
2016-05-29,25640,136000,140199
2016-05-30,25600,136500,142202
2016-05-31,25840,139500,144205
2016-06-01,26660,138000,137595
2016-06-02,27300,138000,139598
2016-06-03,27540,138500,141601
2016-06-04,27540,138500,141601
2016-06-05,27540,138500,141601
2016-06-06,27540,138500,141601
2016-06-07,27960,139500,141601
2016-06-08,28120,139500,144605
2016-06-09,28600,139000,144205
2016-06-10,28120,139000,144205
2016-06-11,28120,139000,144205
2016-06-12,28120,139000,144205
2016-06-13,27420,135500,139598
2016-06-14,27600,138500,139598
2016-06-15,28260,135500,139598
2016-06-16,28180,134500,140399
2016-06-17,28520,134500,137996
2016-06-18,28520,134500,137996
2016-06-19,28520,134500,137996
2016-06-20,28620,136500,138597
2016-06-21,28960,138000,139598
2016-06-22,28900,140000,146207
2016-06-23,28600,141000,149612
2016-06-24,28000,139500,148010
2016-06-25,28000,139500,148010
2016-06-26,28000,139500,148010
2016-06-27,27960,141500,142202
2016-06-28,27980,139000,144004
2016-06-29,27920,139000,142803
2016-06-30,28500,135500,142202
2016-07-01,29320,137000,142803
2016-07-02,29320,137000,142803
2016-07-03,29320,137000,142803
2016-07-04,29320,137000,145607
2016-07-05,29380,135000,150213
2016-07-06,28420,130000,149212
2016-07-07,29000,131000,150814
2016-07-08,29200,130500,150213
2016-07-09,29200,130500,150213
2016-07-10,29200,130500,150213
2016-07-11,29780,131000,151014
2016-07-12,29280,132000,151214
2016-07-13,29620,135500,151815
2016-07-14,30000,131500,147009
2016-07-15,30360,133000,143403
2016-07-16,30360,133000,143403
2016-07-17,30360,133000,143403
2016-07-18,30660,132000,142602
2016-07-19,30660,130000,143804
2016-07-20,30800,129500,139197
2016-07-21,30860,130000,141000
2016-07-22,30320,129000,141200
2016-07-23,30320,129000,141200
2016-07-24,30320,129000,141200
2016-07-25,30040,135500,142202
2016-07-26,30600,136000,142202
2016-07-27,30540,137000,142602
2016-07-28,30140,136000,142202
2016-07-29,30780,132000,142202
2016-07-30,30780,132000,142202
2016-07-31,30780,132000,142202
2016-08-01,31360,135500,140399
2016-08-02,30960,134000,142803
2016-08-03,30340,132000,141200
2016-08-04,30340,130500,141601
2016-08-05,31220,133000,144805
2016-08-06,31220,133000,144805
2016-08-07,31220,133000,144805
2016-08-08,31380,133000,150013
2016-08-09,31340,136500,151214
2016-08-10,30820,134000,155220
2016-08-11,31180,134500,155821
2016-08-12,30900,136000,156622
2016-08-13,30900,136000,156622
2016-08-14,30900,136000,156622
2016-08-15,30900,136000,156622
2016-08-16,31360,133000,158224
2016-08-17,31320,135000,158224
2016-08-18,32800,132500,160428
2016-08-19,33500,132500,161229
2016-08-20,33500,132500,161229
2016-08-21,33500,132500,161229
2016-08-22,33300,132000,159226
2016-08-23,33740,132500,161429
2016-08-24,33060,135500,162631
2016-08-25,32780,136500,161028
2016-08-26,32240,135500,161229
2016-08-27,32240,135500,161229
2016-08-28,32240,135500,161229
2016-08-29,32800,134000,162230
2016-08-30,32900,132500,164433
2016-08-31,32400,133000,169240
2016-09-01,31740,131500,166036
2016-09-02,31940,135000,166436
2016-09-03,31940,135000,166436
2016-09-04,31940,135000,166436
2016-09-05,32120,139000,170241
2016-09-06,32860,139500,168839
2016-09-07,32420,139000,174648
2016-09-08,32780,139000,174047
2016-09-09,31500,139500,169641
2016-09-10,31500,139500,169641
2016-09-11,31500,139500,169641
2016-09-12,29300,138500,168239
2016-09-13,30540,138500,168439
2016-09-14,30540,138500,168439
2016-09-15,30540,138500,168439
2016-09-16,30540,138500,168439
2016-09-17,30540,138500,168439
2016-09-18,30540,138500,168439
2016-09-19,31160,137000,171443
2016-09-20,31700,138500,167438
2016-09-21,31840,138000,171243
2016-09-22,32360,138000,174848
2016-09-23,31420,142000,175849
2016-09-24,31420,142000,175849
2016-09-25,31420,142000,175849
2016-09-26,31360,140500,175449
2016-09-27,31380,141500,177051
2016-09-28,31340,138500,177652
2016-09-29,32000,139500,180256
2016-09-30,31960,135500,176851
2016-10-01,31960,135500,176851
2016-10-02,31960,135500,176851
2016-10-03,31960,135500,176851
2016-10-04,32280,139000,171844
2016-10-05,32380,140000,173646
2016-10-06,33820,139000,172445
2016-10-07,34120,136500,168839
2016-10-08,34120,136500,168839
2016-10-09,34120,136500,168839
2016-10-10,33600,133500,174648
2016-10-11,30900,134500,172645
2016-10-12,30700,136500,173045
2016-10-13,31140,134000,165635
2016-10-14,31540,133000,169040
2016-10-15,31540,133000,169040
2016-10-16,31540,133000,169040
2016-10-17,31800,133000,170442
2016-10-18,31780,134500,169440
2016-10-19,32500,133000,166036
2016-10-20,32400,132000,169040
2016-10-21,31780,133500,166436
2016-10-22,31780,133500,166436
2016-10-23,31780,133500,166436
2016-10-24,32160,134500,166837
2016-10-25,31940,138000,167638
2016-10-26,31340,137500,169841
2016-10-27,31460,138000,172044
2016-10-28,32280,140500,172244
2016-10-29,32280,140500,172244
2016-10-30,32280,140500,172244
2016-10-31,32780,140000,171643
2016-11-01,33040,141500,169641
2016-11-02,32860,139500,165435
2016-11-03,32320,136500,162631
2016-11-04,32540,136000,158024
2016-11-05,32540,136000,158024
2016-11-06,32540,136000,158024
2016-11-07,32800,137000,164233
2016-11-08,32880,138500,163232
2016-11-09,31920,134000,161229
2016-11-10,32980,129000,161429
2016-11-11,31960,131500,152216
2016-11-12,31960,131500,152216
2016-11-13,31960,131500,152216
2016-11-14,31060,132000,149412
2016-11-15,30780,130500,149011
2016-11-16,31160,131000,150413
2016-11-17,31360,132000,149212
2016-11-18,31720,129500,154419
2016-11-19,31720,129500,154419
2016-11-20,31720,129500,154419
2016-11-21,31860,133500,157423
2016-11-22,32800,133500,162230
2016-11-23,32980,134000,159226
2016-11-24,33000,135000,160628
2016-11-25,33000,136000,161229
2016-11-26,33000,136000,161229
2016-11-27,33000,136000,161229
2016-11-28,33540,135000,161830
2016-11-29,33540,134500,160428
2016-11-30,34920,133000,159827
2016-12-01,34980,132000,153017
2016-12-02,34540,133500,151214
2016-12-03,34540,133500,151214
2016-12-04,34540,133500,151214
2016-12-05,34360,134000,153017
2016-12-06,34960,136500,151415
2016-12-07,35440,136500,150213
2016-12-08,35800,142000,161028
2016-12-09,35600,144000,160227
2016-12-10,35600,144000,160227
2016-12-11,35600,144000,160227
2016-12-12,35040,144500,158625
2016-12-13,35320,145000,157423
2016-12-14,35540,143500,157223
2016-12-15,35180,142000,157423
2016-12-16,35860,139500,161429
2016-12-17,35860,139500,161429
2016-12-18,35860,139500,161429
2016-12-19,35900,142000,160227
2016-12-20,36240,143500,157624
2016-12-21,36100,143500,156021
2016-12-22,36180,142000,154820
2016-12-23,35640,144000,153818
2016-12-24,35640,144000,153818
2016-12-25,35640,144000,153818
2016-12-26,35960,144500,153217
2016-12-27,35980,144500,154619
2016-12-28,35760,143500,152817
2016-12-29,36040,146000,155220
2016-12-30,36040,146000,155220
2016-12-31,36040,146000,155220
2017-01-01,36040,146000,155220
2017-01-02,36100,150000,155621
2017-01-03,36480,153000,153618
2017-01-04,36160,154000,162230
2017-01-05,35560,153500,158425
2017-01-06,36200,151000,160027
2017-01-07,36200,151000,160027
2017-01-08,36200,151000,160027
2017-01-09,37220,150500,156021
2017-01-10,37240,152000,158625
2017-01-11,38280,148500,159426
2017-01-12,38800,148000,160628
2017-01-13,37460,149000,158224
2017-01-14,37460,149000,158224
2017-01-15,37460,149000,158224
2017-01-16,36660,150500,159026
2017-01-17,36960,153500,159226
2017-01-18,36940,154000,157824
2017-01-19,37480,152000,160428
2017-01-20,37200,153000,157223
2017-01-21,37200,153000,157223
2017-01-22,37200,153000,157223
2017-01-23,38060,149000,154419
2017-01-24,38160,146500,152416
2017-01-25,39400,142000,152817
2017-01-26,39900,142500,150814
2017-01-27,39900,142500,150814
2017-01-28,39900,142500,150814
2017-01-29,39900,142500,150814
2017-01-30,39900,142500,150814
2017-01-31,39460,139500,151815
2017-02-01,39120,139500,154419
2017-02-02,39360,136000,154619
2017-02-03,39460,137500,155020
2017-02-04,39460,137500,155020
2017-02-05,39460,137500,155020
2017-02-06,39560,136500,156021
2017-02-07,38820,139000,160227
2017-02-08,38400,139000,159226
2017-02-09,38400,140000,157624
2017-02-10,38360,141000,159226
2017-02-11,38360,141000,159226
2017-02-12,38360,141000,159226
2017-02-13,37960,139500,159226
2017-02-14,37580,140000,154219
2017-02-15,37720,145500,154820
2017-02-16,38020,150500,155621
2017-02-17,37860,150500,156222
2017-02-18,37860,150500,156222
2017-02-19,37860,150500,156222
2017-02-20,38660,150000,156422
2017-02-21,38940,151000,158224
2017-02-22,39300,149500,159626
2017-02-23,39180,146000,161830
2017-02-24,38220,148000,160828
2017-02-25,38220,148000,160828
2017-02-26,38220,148000,160828
2017-02-27,38060,148500,159426
2017-02-28,38440,149500,155420
2017-03-01,38440,149500,155420
2017-03-02,39720,148500,163232
2017-03-03,39620,142000,162030
2017-03-04,39620,142000,162030
2017-03-05,39620,142000,162030
2017-03-06,40080,145000,160227
2017-03-07,40200,144000,160027
2017-03-08,40200,144500,160227
2017-03-09,40200,145000,158024
2017-03-10,40180,146000,160227
2017-03-11,40180,146000,160227
2017-03-12,40180,146000,160227
2017-03-13,40600,146000,165435
2017-03-14,41360,149000,163232
2017-03-15,41400,149500,164233
2017-03-16,41840,151500,164033
2017-03-17,42400,151500,165635
2017-03-18,42400,151500,165635
2017-03-19,42400,151500,165635
2017-03-20,41900,156500,163832
2017-03-21,42560,170000,174447
2017-03-22,42460,170000,170041
2017-03-23,41800,165000,173045
2017-03-24,41500,164000,174648
2017-03-25,41500,164000,174648
2017-03-26,41500,164000,174648
2017-03-27,41200,162000,177251
2017-03-28,41480,160000,170842
2017-03-29,41780,156000,173045
2017-03-30,41980,158500,172445
2017-03-31,41200,157500,171243
2017-04-01,41200,157500,171243
2017-04-02,41200,157500,171243
2017-04-03,41440,156500,174848
2017-04-04,42080,152000,170241
2017-04-05,42140,150000,168839
2017-04-06,41840,148000,168239
2017-04-07,41600,144500,165835
2017-04-08,41600,144500,165835
2017-04-09,41600,144500,165835
2017-04-10,41940,146000,163832
2017-04-11,41600,142500,154219
2017-04-12,41900,141500,153818
2017-04-13,42420,142500,160628
2017-04-14,42020,142500,157624
2017-04-15,42020,142500,157624
2017-04-16,42020,142500,157624
2017-04-17,41560,144000,157223
2017-04-18,41500,141000,155821
2017-04-19,40900,137000,155621
2017-04-20,40280,141500,159426
2017-04-21,40760,141500,162831
2017-04-22,40760,141500,162831
2017-04-23,40760,141500,162831
2017-04-24,41240,141500,162230
2017-04-25,42700,144500,163232
2017-04-26,42800,151000,161629
2017-04-27,43840,147000,158425
2017-04-28,44620,144000,160227
2017-04-29,44620,144000,160227
2017-04-30,44620,144000,160227
2017-05-01,44620,144000,160227
2017-05-02,44900,151000,160428
2017-05-03,44900,151000,160428
2017-05-04,45520,152000,164834
2017-05-05,45520,152000,164834
2017-05-06,45520,152000,164834
2017-05-07,45520,152000,164834
2017-05-08,47020,158000,169240
2017-05-09,47020,158000,169240
2017-05-10,45600,156500,165034
2017-05-11,45500,157500,173446
2017-05-12,45820,155000,169841
2017-05-13,45820,155000,169841
2017-05-14,45820,155000,169841
2017-05-15,46100,154000,168038
2017-05-16,46380,157500,168038
2017-05-17,46340,158500,166636
2017-05-18,45940,165000,165034
2017-05-19,44720,170000,166636
2017-05-20,44720,170000,166636
2017-05-21,44720,170000,166636
2017-05-22,45100,170000,169641
2017-05-23,44920,170000,168639
2017-05-24,44880,164000,170642
2017-05-25,45680,165000,170642
2017-05-26,46080,163500,171243
2017-05-27,46080,163500,171243
2017-05-28,46080,163500,171243
2017-05-29,45620,162000,171443
2017-05-30,44640,164000,170642
2017-05-31,44700,163000,169240
2017-06-01,44680,165500,168639
2017-06-02,45960,163000,173045
2017-06-03,45960,163000,173045
2017-06-04,45960,163000,173045
2017-06-05,45940,161500,175449
2017-06-06,45940,161500,175449
2017-06-07,45300,159000,175449
2017-06-08,45160,160000,178253
2017-06-09,46100,160000,192273
2017-06-10,46100,160000,192273
2017-06-11,46100,160000,192273
2017-06-12,45380,162500,179254
2017-06-13,45400,164500,179254
2017-06-14,45360,169000,176851
2017-06-15,45680,163000,177251
2017-06-16,45580,165000,178653
2017-06-17,45580,165000,178653
2017-06-18,45580,165000,178653
2017-06-19,46560,167000,175849
2017-06-20,48140,166500,173446
2017-06-21,47480,160500,176250
2017-06-22,47960,161500,176250
2017-06-23,47620,164000,177652
2017-06-24,47620,164000,177652
2017-06-25,47620,164000,177652
2017-06-26,48280,164000,177852
2017-06-27,48300,160500,174047
2017-06-28,47700,160000,172445
2017-06-29,47940,161000,170842
2017-06-30,47540,159500,167838
2017-07-01,47540,159500,167838
2017-07-02,47540,159500,167838
2017-07-03,47220,163500,169040
2017-07-04,47000,158500,168239
2017-07-05,47580,156000,167237
2017-07-06,48060,155500,165234
2017-07-07,47860,151500,167838
2017-07-08,47860,151500,167838
2017-07-09,47860,151500,167838
2017-07-10,48660,148000,162831
2017-07-11,49000,148000,166236
2017-07-12,49880,149000,164433
2017-07-13,50560,149000,166236
2017-07-14,50480,154000,168038
2017-07-15,50480,154000,168038
2017-07-16,50480,154000,168038
2017-07-17,50640,150500,168038
2017-07-18,50840,148000,166236
2017-07-19,50740,148500,167237
2017-07-20,51200,148000,167237
2017-07-21,51080,147500,168038
2017-07-22,51080,147500,168038
2017-07-23,51080,147500,168038
2017-07-24,50860,145000,166837
2017-07-25,50000,146000,167638
2017-07-26,49840,148000,165234
2017-07-27,49800,146500,165234
2017-07-28,47760,149500,160027
2017-07-29,47760,149500,160027
2017-07-30,47760,149500,160027
2017-07-31,48200,145000,160828
2017-08-01,48600,145500,159426
2017-08-02,49000,147500,159226
2017-08-03,47780,148500,155821
2017-08-04,47700,150000,155420
2017-08-05,47700,150000,155420
2017-08-06,47700,150000,155420
2017-08-07,47580,148000,159426
2017-08-08,47720,144000,162230
2017-08-09,46280,146000,159827
2017-08-10,45900,145000,159026
2017-08-11,44620,142000,159226
2017-08-12,44620,142000,159226
2017-08-13,44620,142000,159226
2017-08-14,45000,144500,156021
2017-08-15,45000,144500,156021
2017-08-16,46200,144500,157624
2017-08-17,47040,144000,155621
2017-08-18,46900,144500,157023
2017-08-19,46900,144500,157023
2017-08-20,46900,144500,157023
2017-08-21,46840,148000,156422
2017-08-22,47000,147000,153618
2017-08-23,47480,146500,154820
2017-08-24,47520,143500,154419
2017-08-25,47020,144500,156222
2017-08-26,47020,144500,156222
2017-08-27,47020,144500,156222
2017-08-28,46100,144500,156822
2017-08-29,46080,144000,155821
2017-08-30,46200,143000,155020
2017-08-31,46320,140500,151214
2017-09-01,46480,143000,149412
2017-09-02,46480,143000,149412
2017-09-03,46480,143000,149412
2017-09-04,46040,140000,145406
2017-09-05,46760,138000,147409
2017-09-06,47000,136000,147609
2017-09-07,48120,138000,146207
2017-09-08,49080,135500,145607
2017-09-09,49080,135500,145607
2017-09-10,49080,135500,145607
2017-09-11,49800,135000,144205
2017-09-12,49600,136000,147209
2017-09-13,49620,134000,146007
2017-09-14,50300,137000,153217
2017-09-15,50400,136500,152216
2017-09-16,50400,136500,152216
2017-09-17,50400,136500,152216
2017-09-18,52480,137000,156422
2017-09-19,52120,140000,154219
2017-09-20,52220,142000,156822
2017-09-21,52800,141500,152817
2017-09-22,53000,142000,153017
2017-09-23,53000,142000,153017
2017-09-24,53000,142000,153017
2017-09-25,53620,141000,151014
2017-09-26,51660,147500,150814
2017-09-27,51680,147500,147009
2017-09-28,51260,147000,146808
2017-09-29,51280,150500,149212
2017-09-30,51280,150500,149212
2017-10-01,51280,150500,149212
2017-10-02,51280,150500,149212
2017-10-03,51280,150500,149212
2017-10-04,51280,150500,149212
2017-10-05,51280,150500,149212
2017-10-06,51280,150500,149212
2017-10-07,51280,150500,149212
2017-10-08,51280,150500,149212
2017-10-09,51280,150500,149212
2017-10-10,52800,151000,151415
2017-10-11,54640,155000,150413
2017-10-12,54800,156500,153818
2017-10-13,54000,154500,152616
2017-10-14,54000,154500,152616
2017-10-15,54000,154500,152616
2017-10-16,53920,153000,152616
2017-10-17,54800,149500,153818
2017-10-18,54760,150500,163232
2017-10-19,52980,151500,162430
2017-10-20,53840,151500,160428
2017-10-21,53840,151500,160428
2017-10-22,53840,151500,160428
2017-10-23,54300,151500,160027
2017-10-24,54040,151000,160428
2017-10-25,53900,148500,161028
2017-10-26,52400,159500,168239
2017-10-27,53080,158500,176050
2017-10-28,53080,158500,176050
2017-10-29,53080,158500,176050
2017-10-30,54040,156000,175449
2017-10-31,55080,161000,179054
2017-11-01,57220,160500,172244
2017-11-02,57060,160000,171443
2017-11-03,56380,161500,172845
2017-11-04,56380,161500,172845
2017-11-05,56380,161500,172845
2017-11-06,56380,158500,172445
2017-11-07,56100,155000,172244
